chart,rater,answer
PD-CR-dd12-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,00059677-8912-4e23-bedc-7582e5b2257e,1
PB-CL-dd06-gr00-pa01-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,0077f86e-ffc2-4df7-bf7d-b1e2f3c4b94d,1
PP-CL-dd06-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00003901-25eb-4209-b298-c604f3362beb,1
PB-CL-dd06-gr00-pa05-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0018a767-c81f-4a9a-967b-692a445ddefe,1
PB-MB-dd06-gr00-pa05-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,000052b9-2e55-48b7-b271-db80e6a54047,1
PB-CL-dd06-gr00-pano-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,000d0f38-2bfb-4ebd-9ce0-c7f596e27680,1
PD-MG-dd02-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0000d903-a891-4cfb-8059-4154f2a21499,1
PP-CL-dd02-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0018a767-c81f-4a9a-967b-692a445ddefe,1
PB-MB-dd06-gr00-pano-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00005a61-3972-4014-a792-4af28a455848,1
PB-CL-dd06-gr00-pa01-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,000b5fd9-c73c-48b9-8a91-4fe794daa881,1
PB-MG-dd06-gr00-pa03-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0000437b-8436-44d0-97b4-3a29ecc2767f,1
PD-CL-dd12-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0007dc0b-3e8f-42da-bca7-97870e024cf9,1
PP-MB-dd06-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00842c8b-0fb3-483a-ab59-04a529667df1,1
PD-MG-dd12-dh5-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0002b74d-a8a9-4efc-a39a-7c10b7a8f9d2,1
PB-CL-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00063156-efbe-4e29-af44-8f7ed3ba6a97,1
PB-MG-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00057031-904d-4702-8adf-688150c4a173,1
PB-MG-dd06-gr00-pano-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,004712fb-187d-44cd-a172-d3d7849408c7,1
PB-CR-dd06-gr00-pa01-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000d5857-a423-4bb7-b6d6-8dce69ad501f,1
PB-CL-dd06-gr00-pa01-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00032a34-1b75-40aa-b6ca-89a0898f70eb,1
PB-MG-dd06-gr00-pa01-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,003d443e-3be4-48a4-b5ce-f4fd67a31e78,1
PP-MB-dd12-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0000cf26-92ef-4760-8438-156f13c69594,1
PB-CL-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0002cdfd-502b-4553-8da6-e5525f838550,1
PD-CR-dd12-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00003ded-8e68-4b46-b816-eadb9fb27349,1
PP-CL-dd06-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0000387d-77d6-4a92-a090-8e5c8601beba,1
PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0001e5ca-22b1-4fba-8067-07e73ba430c9,1
PD-CR-dd06-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00067f56-4742-4649-b211-f1f770c4164b,1
PB-CL-dd06-gr00-pano-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,0001ad22-d351-4bc8-8efe-c11f3f842934,1
PB-MG-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,009866c3-2ed3-4e3d-bb58-7fd7b83ca55a,1
PP-CL-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,001ef97e-5bbe-499f-8027-ded9b7a09f9b,1
PB-CR-dd06-gr00-pa01-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00007a14-1e23-4731-b392-1a04574385b4,1
PB-MG-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00003d96-ae13-462b-8c1d-9ce3396764b2,1
PP-CR-dd06-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00003fbc-5aaa-496c-9219-60b630038aa9,1
PB-MG-dd06-gr00-pa05-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000f84fe-a8c0-48c0-8d20-395cce9b247e,1
PB-CL-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00007401-66c8-4778-b3ee-346462c763fc,1
PB-MB-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00007401-66c8-4778-b3ee-346462c763fc,1
PB-CR-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,001219d7-5f72-4b57-805a-1c7da66d3842,1
PB-CR-dd06-gr00-pano-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000d21fc-e5ef-455f-9c20-bbbe51c614de,1
PB-MB-dd06-gr00-pano-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00003ae2-ba77-4331-9525-2a7b89416468,1
PP-CL-dd06-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0001e5ca-22b1-4fba-8067-07e73ba430c9,1
PB-MG-dd06-gr00-pano-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0000a257-4ffb-4095-9ca1-aba7af643e94,1
PB-MB-dd06-gr00-pa05-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0000291d-64c9-4c1b-b21d-9008cbdbbe65,1
PP-CR-dd06-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0000a824-d7eb-46ef-87e8-908dab62d93a,1
PB-MG-dd06-gr00-pano-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,000015e9-15f6-4f85-b261-aa92d3221e17,1
PD-CR-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00065170-7514-433b-90c6-1918310203b1,1
PB-MG-dd06-gr00-pano-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00000545-0f11-4447-bc65-1911c6b04c59,1
PB-CR-dd06-gr00-pano-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00002606-ab44-4571-b018-772ebb354e8b,1
PB-CR-dd06-gr00-pa05-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000b7d2c-fb2b-4802-aa84-2daf644aea10,1
PB-CR-dd06-gr00-pano-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000fb8f3-d9f8-4567-a34e-e8c63faf4923,1
PP-MG-dd02-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00002806-ac75-4cf8-a1a5-8f3ffcea99ae,1
PD-MG-dd12-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0001ad22-d351-4bc8-8efe-c11f3f842934,1
PB-CL-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,003072e3-6603-4063-8f3e-7fd68e4d7e10,1
PB-CL-dd06-gr00-pa05-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0000387d-77d6-4a92-a090-8e5c8601beba,1
PB-CR-dd06-gr00-pa01-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,0040b016-d9d4-4b28-854d-caef89633a01,1
PD-MG-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,000f0b1f-461a-4059-b105-c5f11dbb973e,1
PB-CR-dd06-gr00-pa03-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00000b5e-2f40-4c39-8edf-27f04df47417,1
PB-MB-dd06-gr00-pano-sa00-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0,039ba41d-3047-42cc-aef1-290f74377f38,1
PP-MG-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00006000-fa85-4431-8272-392bcb1d934c,1
PP-MG-dd02-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,00007401-66c8-4778-b3ee-346462c763fc,1
PB-CL-dd06-gr00-pano-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00003f6e-0dfe-4fba-8beb-71df19476352,1
PB-MG-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,0016511e-f208-48a3-9777-385d6d18975a,1
PB-MG-dd06-gr00-pa03-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,000ca6e7-0008-4e9a-b725-82be9ee7f27f,1
PB-CR-dd06-gr00-pa05-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00002052-c134-4d62-b553-b2d8ecb82aae,1
PD-CR-dd06-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0001004f-ccbd-47d9-b608-ed76f94e0c0d,1
PP-CL-dd12-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00003901-25eb-4209-b298-c604f3362beb,1
PB-CL-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00005a61-3972-4014-a792-4af28a455848,1
PB-MB-dd06-gr00-pa01-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,0003d81f-c588-48d8-9c0c-7509bd7de68e,1
PB-CL-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000d5857-a423-4bb7-b6d6-8dce69ad501f,1
PD-CL-dd12-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0007e580-bf4d-40b7-9e6d-66b7c2d57e06,1
PB-MB-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,0001dcde-90b4-4d4f-94d4-2f6b335a37ba,1
PB-MG-dd06-gr00-pano-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0003dc49-fa50-4dfe-95a3-095d7d6ef82c,1
PB-CL-dd06-gr00-pa03-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,0000d60e-54c2-4b39-a3f4-3e60feef3671,1
PB-CL-dd06-gr00-pa03-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,029409b3-11b7-4685-b32f-1c9498935580,1
PP-MG-dd02-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0005f235-2ec8-43eb-a197-eef01247a93f,1
PP-CR-dd06-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,007c2c44-bd72-4ccf-851d-d55c6e9308d9,1
PB-MG-dd06-gr00-pa01-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00034660-5fa5-4842-8e06-4064482b95d3,1
PP-CL-dd12-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,000fb8f3-d9f8-4567-a34e-e8c63faf4923,1
PB-MB-dd06-gr00-pano-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0003b1e9-1510-4dbf-bbcc-80c47a762602,1
PP-CR-dd02-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,002d826b-0034-4fec-b7b5-83643e81f686,1
PP-CR-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0292667d-788f-482d-a64f-3727d7f3865d,1
PB-CR-dd06-gr00-pa01-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00009749-2ba7-49da-bce3-20ac83050c20,1
PP-CL-dd02-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0d15eb1d-0833-4c62-80f6-e9d8de87fb44,1
PD-MB-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00027484-5d9a-48c1-af92-7083747bfd6c,1
PB-MG-dd06-gr00-pano-sano-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,00032a34-1b75-40aa-b6ca-89a0898f70eb,1
PP-CR-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00006000-fa85-4431-8272-392bcb1d934c,1
PB-MB-dd06-gr00-pano-sa00-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0,00003e6f-b6b6-43af-8756-688d2bba9b55,1
PB-MB-dd06-gr00-pa01-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0000007d-61a0-4427-9940-e695d8ce49dc,1
PD-MB-dd06-dh5-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00012808-d1a8-48a9-871c-021efff40483,1
PD-CL-dd12-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00057e66-5951-47f0-8276-b31d3cd1e6b1,1
PB-MG-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00027484-5d9a-48c1-af92-7083747bfd6c,1
PP-CL-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,002386cc-2f68-4d3b-ba87-3a7d6712344d,1
PP-MG-dd06-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00059677-8912-4e23-bedc-7582e5b2257e,1
PD-MB-dd06-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,007da598-4377-4a35-90fb-a3156cc662ad,1
PP-MG-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,005d2535-48d5-4106-9874-bf06aaa16cca,1
PB-CR-dd06-gr00-pa03-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,0003c4ac-816d-43f7-8e2c-bb72b59182ef,1
PP-CL-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0117ebf1-08da-463c-90de-8e63e5ab9859,1
PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00031e88-a4f7-4c22-9592-7bb9d1e48f33,1
PB-MG-dd06-gr00-pa05-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00002052-c134-4d62-b553-b2d8ecb82aae,1
PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,00062fc0-3b28-4d31-8a05-aa969e7f05f2,1
PP-MB-dd02-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0000da92-099b-456f-b73d-acb4bd8c07e7,1
PB-MB-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000b5526-d49d-46f6-ac0a-2f2d16cf80b2,1
PP-MB-dd02-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00057e66-5951-47f0-8276-b31d3cd1e6b1,1
PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,00002bb9-e7b2-4156-8c33-a62e3bb2d350,1
PB-MG-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,001a112b-7514-4bb9-813f-6a2631964408,1
PD-CR-dd12-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,000042c2-9da2-47b6-a4a8-5f1110b04b0b,1
PP-CR-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00021ecc-0bc0-4a68-a3e2-ac6012821830,1
PB-CL-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,000a7abd-11d0-46a2-bc8a-6ef47e52eadf,1
PB-CR-dd06-gr00-pa01-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000d0f38-2bfb-4ebd-9ce0-c7f596e27680,1
PB-MG-dd06-gr00-pa01-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0000007d-61a0-4427-9940-e695d8ce49dc,1
PB-CR-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,0117ebf1-08da-463c-90de-8e63e5ab9859,1
PP-MB-dd06-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0295f048-b58a-4cff-af1d-da030a114ded,1
PB-MG-dd06-gr00-pa05-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000161e0-7c39-42a5-9210-098e2219a629,1
PD-CR-dd06-dh5-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00218286-2894-4d83-9be0-c01dc8ebba39,1
PB-MG-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000105ec-cd96-4c06-8ab0-54f99ccee885,1
PB-CL-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,0013b4d5-e956-4e88-b1e0-6c5ca1433679,1
PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0007d822-f11b-4010-b397-9dee8db030a6,1
PB-CL-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0071c199-308d-4ea7-a756-b638d7f32374,1
PB-CL-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00023586-e1ce-4e38-9c44-d0fd2f661218,1
PD-MB-dd06-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00179812-28f9-4123-b445-b101217ed1b5,1
PB-MG-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000edaee-5aa6-4a62-84e6-45a6035a097b,1
PD-CL-dd12-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00018007-8b21-43db-8b2a-700682c5e706,1
PB-CL-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,0004ac6e-092f-429d-9d03-b77ce877481d,1
PD-CL-dd06-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00000230-1437-4850-a93e-84159d8f75b8,1
PB-CR-dd06-gr00-pa03-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00003ae2-ba77-4331-9525-2a7b89416468,1
PB-MG-dd06-gr00-pano-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000105ec-cd96-4c06-8ab0-54f99ccee885,1
PP-CR-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00003fbc-5aaa-496c-9219-60b630038aa9,1
PB-CR-dd06-gr00-pa01-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,0001913c-b9d5-414f-8405-976a1271861b,1
PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00004335-67e7-4f04-886a-670308716cab,1
PB-CR-dd06-gr00-pa01-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00023586-e1ce-4e38-9c44-d0fd2f661218,1
PB-MG-dd06-gr00-pa03-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,0009d99f-dbb8-419b-a946-1ac9cc81c45e,1
PP-MG-dd02-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00012ed6-bd06-45e6-a0a8-1be468902963,1
PP-CR-dd06-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,000283ee-dfa8-4ed1-be71-da4169fea301,1
PP-CR-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00004cb2-701c-4a92-8dfd-7176fef8a749,1
PP-MB-dd12-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0040b016-d9d4-4b28-854d-caef89633a01,1
PD-CL-dd12-dh5-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0013b4d5-e956-4e88-b1e0-6c5ca1433679,1
PP-MB-dd06-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0027c6fc-1d1c-41c3-8246-78f6328be0a9,1
PP-MG-dd12-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0013b4d5-e956-4e88-b1e0-6c5ca1433679,1
PB-CL-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,003940f5-ee21-4db2-b390-3d1ec01f7ca4,1
PP-MB-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0000ca46-c5be-40d1-ae67-2c10cebcb56d,1
PD-CR-dd06-dh5-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,027b41ec-96aa-4fc8-a06b-2c90a826db4e,1
PD-MG-dd02-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00080e8a-1ce4-45c7-81d3-d193bc27444c,1
PD-CL-dd06-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,01d44994-0db1-4003-b354-cc84101bae79,1
PB-CR-dd06-gr00-pano-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,02285683-1a07-4a02-9f30-8205ade41224,1
PB-CR-dd06-gr00-pa03-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00866b16-208c-4d53-9aa4-8c1a70281b8a,1
PB-CL-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00025c33-6fdb-4b37-9dbc-474765462476,1
PB-CR-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,001219d7-5f72-4b57-805a-1c7da66d3842,1
PD-CR-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,0009d99f-dbb8-419b-a946-1ac9cc81c45e,1
PP-MG-dd06-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0000ca4e-9ccd-42aa-b523-9bb0ade8b41a,1
PB-MB-dd06-gr00-pa05-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0005b1bb-64fb-48de-b4ff-02941c8b0dcd,1
PD-MB-dd12-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,000a7abd-11d0-46a2-bc8a-6ef47e52eadf,1
PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,009866c3-2ed3-4e3d-bb58-7fd7b83ca55a,1
PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,002bac9e-3dd8-4ec7-9da9-5f91069dae54,1
PB-CL-dd06-gr00-pa03-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00218286-2894-4d83-9be0-c01dc8ebba39,1
PB-CL-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000dea7c-7f94-4c6a-8c03-a20467b365fe,1
PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0016bf3d-43a5-45e4-b2a9-94b9ddfe18c6,1
PB-CL-dd06-gr00-pa05-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00045105-b516-4f17-8bb5-909b31f394ab,1
PD-MG-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0005b1bb-64fb-48de-b4ff-02941c8b0dcd,1
PB-MB-dd06-gr00-pa01-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00010555-1484-4463-b9b4-2596050aef48,1
PB-CR-dd06-gr00-pa03-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,001f8a84-e541-4ac3-890f-5f5f1420fb9d,1
PP-CL-dd02-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,0003d81f-c588-48d8-9c0c-7509bd7de68e,1
PB-MB-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00003e6f-b6b6-43af-8756-688d2bba9b55,1
PP-MB-dd06-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0000adb5-f2e0-4080-ae2f-91072664ecf3,1
PB-CR-dd06-gr00-pa03-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,000015e9-15f6-4f85-b261-aa92d3221e17,1
PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0,00002caa-bfb7-4f37-ab7f-0644e8a483a6,1
PB-MG-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,000e3468-ec33-4e75-b539-3cc8f167a41d,1
PD-MB-dd02-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0000d903-a891-4cfb-8059-4154f2a21499,1
PB-MB-dd06-gr00-pa01-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000d0f38-2bfb-4ebd-9ce0-c7f596e27680,1
PB-MG-dd06-gr00-pa05-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00fcd863-16a5-4cfd-b26c-5c0ad0d4c0ab,1
PP-CR-dd06-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0000ca4e-9ccd-42aa-b523-9bb0ade8b41a,1
PD-CL-dd12-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,001fe95b-beaa-46ea-ae4a-a68f4b56d745,1
PB-CL-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000411aa-7a0c-4dfb-8ebe-197b0f96a5cd,1
PB-CL-dd06-gr00-pa01-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00025734-39be-4e79-84fc-4f9fb0831bb9,1
PB-CR-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0,001219d7-5f72-4b57-805a-1c7da66d3842,1
PB-CR-dd06-gr00-pa03-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000a2674-2dbc-4fb8-adf2-62a9b4067041,1
PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00005a61-3972-4014-a792-4af28a455848,1
PB-MB-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00018007-8b21-43db-8b2a-700682c5e706,1
PB-MB-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,01209b5d-60f3-4499-ac1b-4b55b9106d04,1
PD-CL-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00067a55-475d-413d-aa2c-096c595228ee,1
PD-CR-dd06-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0001eb08-ba6f-4e5f-81fe-c90128c938bc,1
PB-MG-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0010d831-189b-4b08-ba5c-48b2200b03e1,1
PP-CL-dd06-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,0001ad22-d351-4bc8-8efe-c11f3f842934,1
